Cadastro;Tipo;Cód. Terreno;Bairro - Código;Bairro - Nome;Logradouro - Código;Logradouro - Nome;Quadra;Lote;Número;Cep;Situação Cadastral
151998;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151980;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151971;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151963;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151955;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151947;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151939;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151920;Unidade;260029;12677;BAIRRO CENTRO;8;RIO DE JANEIRO;107;12;1060;85.960-140;Ativo
151890;Unidade;364924;10;DISTRITO DE PORTO MENDES;249;FLORIANO PEIXOTO;68;2;644;85.973-036;Ativo
151858;Unidade;363090;10;DISTRITO DE PORTO MENDES;247;CAPITAO HEITOR MENDES;54;3;;85.973-040;Ativo
151840;Unidade;367303;7;DISTRITO DE MARGARIDA;275;PRATA;75;10;5977;85.976-007;Ativo
151831;Unidade;287725;12680;BAIRRO HIGIENOPOLIS;141;CAMPO GRANDE;34;5;50;85.963-506;Ativo
151823;Unidade;366846;7;DISTRITO DE MARGARIDA;275;PRATA;35;01/03/A;;85.976-007;Ativo
151807;Unidade;370037;29;DISTRITO DE BOM JARDIM;301;ALUISIO ALLENBRANDT;A-9;4;5260;85.974-019;Ativo
151785;Unidade;370622;11;DISTRITO DE SAO ROQUE;312;FLORESTA;11;2;;85.977-001;Ativo
151777;Unidade;371971;8;DISTRITO DE NOVO TRES PASSOS;324;VARGAS VILA;11;3;311;85.970-004;Ativo
151769;Unidade;373516;9;DISTRITO DE NOVO HORIZONTE;349;MANTIQUEIRA;10;6;;85.971-002;Ativo
151750;Unidade;324680;12677;BAIRRO CENTRO;4;PERNAMBUCO;172;8;1455;85.960-128;Ativo
151742;Unidade;324680;12677;BAIRRO CENTRO;4;PERNAMBUCO;172;8;1455;85.960-128;Ativo
151718;Unidade;324680;12677;BAIRRO CENTRO;4;PERNAMBUCO;172;8;1455;85.960-128;Ativo
151700;Unidade;325040;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;7;1650;85.960-128;Ativo
151696;Unidade;325040;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;7;1650;85.960-128;Ativo
151688;Unidade;325040;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;7;1650;85.960-128;Ativo
151661;Unidade;324337;12677;BAIRRO CENTRO;50;PRESIDENTE COSTA E SILVA;199;8;1599;85.960-190;Ativo
151653;Unidade;325082;12677;BAIRRO CENTRO;50;PRESIDENTE COSTA E SILVA;169;01/A;1355;85.960-190;Ativo
151645;Unidade;325031;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;5;1622;85.960-128;Ativo
151637;Unidade;325031;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;5;1622;85.960-128;Ativo
151629;Unidade;325031;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;5;1622;85.960-128;Ativo
151610;Unidade;325031;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;5;1622;85.960-128;Ativo
151602;Unidade;325031;12677;BAIRRO CENTRO;4;PERNAMBUCO;169;5;1622;85.960-128;Ativo
151599;Unidade;328669;12677;BAIRRO CENTRO;11;SANTA CATARINA;''B'';01/C;1585;85.960-146;Ativo
151580;Unidade;249203;12677;BAIRRO CENTRO;1;CEARA;210;12;670;85.960-122;Ativo
151572;Unidade;351849;12688;BAIRRO VILA GAUCHA;93;AMIR DALLA VECCHIA;03-A;1;568;85.966-218;Ativo
151564;Unidade;253219;12677;BAIRRO CENTRO;45;DOM PEDRO I;176;8;1513;85.960-182;Ativo
151548;Unidade;309591;12681;BAIRRO PRIMAVERA;166;UMUARAMA;43;3;246;85.963-138;Ativo
151530;Unidade;351598;12688;BAIRRO VILA GAUCHA;93;AMIR DALLA VECCHIA;1;1;503;85.966-218;Ativo
151521;Unidade;351598;12688;BAIRRO VILA GAUCHA;93;AMIR DALLA VECCHIA;1;1;503;85.966-218;Ativo
151513;Unidade;262790;12677;BAIRRO CENTRO;40;MARIPA;36;3;137;85.960-176;Ativo
151505;Unidade;335673;12686;BAIRRO ANA PAULA;49;31 DE MARCO;2;11;5099;85.960-394;Ativo
151491;Unidade;328782;12677;BAIRRO CENTRO;51;IRIO JACOB WELP;"C""""";09/B;677;85.960-192;Ativo
151483;Unidade;328782;12677;BAIRRO CENTRO;51;IRIO JACOB WELP;"C""""";09/B;677;85.960-192;Ativo
151475;Unidade;328782;12677;BAIRRO CENTRO;51;IRIO JACOB WELP;"C""""";09/B;677;85.960-192;Ativo
151467;Unidade;328510;12677;BAIRRO CENTRO;48;MARECHAL DEODORO;"A""""";10;654;85.960-186;Ativo
151459;Unidade;264741;12677;BAIRRO CENTRO;31;22 DE ABRIL;3;01/A;426;85.960-158;Ativo
151440;Unidade;369292;6;DISTRITO DE IGUIPORA;67;CONCORDIA;"B""""";01/02/07/A;S/N;85.975-001;Ativo
151432;Unidade;277320;12678;BAIRRO ALVORADA;40;MARIPA;A-5;3;2169;85.963-228;Ativo
151424;Unidade;277320;12678;BAIRRO ALVORADA;40;MARIPA;A-5;3;2169;85.963-228;Ativo
151416;Unidade;277010;12678;BAIRRO ALVORADA;120;VITORIA;A-7;6;660;85.963-250;Ativo
151408;Unidade;276987;12678;BAIRRO ALVORADA;120;VITORIA;A-7;16;616;85.963-250;Ativo
151394;Unidade;277126;12678;BAIRRO ALVORADA;36;DOM JOAO VI;A-7;14;2604;85.963-234;Ativo
151378;Unidade;277274;12678;BAIRRO ALVORADA;120;VITORIA;A-05;14;860;85.963-250;Ativo
151360;Unidade;303615;12680;BAIRRO HIGIENOPOLIS;185;ALECRIM;25;7;105;85.963-530;Ativo
151351;Unidade;300772;12680;BAIRRO HIGIENOPOLIS;186;DAS TULIPAS;2;11;253;85.963-528;Ativo
151343;Unidade;301086;12680;BAIRRO HIGIENOPOLIS;186;DAS TULIPAS;3;26;332;85.963-528;Ativo
151327;Unidade;301493;12680;BAIRRO HIGIENOPOLIS;186;DAS TULIPAS;6;24;180;85.963-528;Ativo
151319;Unidade;303089;12680;BAIRRO HIGIENOPOLIS;172;DAS ROSAS;18;9;382;85.963-540;Ativo
151300;Unidade;302767;12680;BAIRRO HIGIENOPOLIS;172;DAS ROSAS;17;01/A;80;85.963-540;Ativo
151297;Unidade;302635;12680;BAIRRO HIGIENOPOLIS;184;DAS DÁLIAS;15;12;309;85.963-532;Ativo
151289;Unidade;301817;12680;BAIRRO HIGIENOPOLIS;173;DAS FLORES;9;6;79;85.963-542;Ativo
151262;Unidade;347701;12688;BAIRRO VILA GAUCHA;93;AMIR DALLA VECCHIA;1;01/A;928;85.966-218;Ativo
151254;Unidade;315923;12684;BAIRRO SAO FRANCISCO;200;SANTA ROSA;4;3;269;85.963-006;Ativo
151238;Unidade;297321;12698;BAIRRO ESPIGAO;127;PIAUI;1;11;1016;85.960-084;Ativo
151211;Unidade;318132;12697;BAIRRO MARECHAL;224;NOSSA SENHORA APARECIDA;4;04/A;120;85.960-320;Ativo
151203;Unidade;319635;12697;BAIRRO MARECHAL;220;DA GLÓRIA;8;17;471;85.960-308;Ativo
151190;Unidade;319511;12697;BAIRRO MARECHAL;225;SÃO LUCAS;8;4;312;85.960-324;Ativo
151181;Unidade;319503;12697;BAIRRO MARECHAL;219;DA GRAÇA;8;3;494;85.960-306;Ativo
151173;Unidade;319929;12697;BAIRRO MARECHAL;226;EXPEDICIONÁRIO OTTO GRINGS;9;4;395;85.960-322;Ativo
151165;Unidade;319902;12697;BAIRRO MARECHAL;219;DA GRAÇA;9;2;754;85.960-306;Ativo
151157;Terreno;;10;DISTRITO DE PORTO MENDES;256;BITURUNA;31;11/A;;85.973-028;Ativo
151149;Unidade;318574;12697;BAIRRO MARECHAL;211;DAS MISSOES;1;10;891;85.960-304;Ativo
151130;Unidade;320765;12697;BAIRRO MARECHAL;220;DA GLÓRIA;4;6;872;85.960-308;Ativo
151122;Unidade;318418;12697;BAIRRO MARECHAL;211;DAS MISSOES;3;13;;85.960-304;Ativo
151114;Unidade;318310;12697;BAIRRO MARECHAL;210;DA CONSOLAÇÃO;3;1;706;85.960-302;Ativo
151106;Unidade;319457;12697;BAIRRO MARECHAL;223;SÃO PEDRO;2;17;245;85.960-318;Ativo
151092;Unidade;319457;12697;BAIRRO MARECHAL;223;SÃO PEDRO;2;17;243;85.960-318;Ativo
151084;Unidade;319350;12697;BAIRRO MARECHAL;222;SÃO MARCOS;2;6;888;85.960-316;Ativo
151076;Unidade;319341;12697;BAIRRO MARECHAL;211;DAS MISSOES;2;5;856;85.960-304;Ativo
151068;Unidade;268330;12679;BAIRRO BOTAFOGO;111;SAO LUIZ;10;1;850;85.963-286;Ativo
151041;Unidade;267589;12679;BAIRRO BOTAFOGO;40;MARIPA;3;8;3285;85.963-324;Ativo
151009;Terreno;;29;DISTRITO DE BOM JARDIM;307;ERVINO DRECKSLER;A-15;10/11/12/13;;85.974-003;Ativo
150991;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;8;32;;85.963-524;Ativo
150983;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;8;31;;85.963-524;Ativo
150975;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;8;30;;85.963-524;Ativo
150967;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;29;;85.963-558;Ativo
150959;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;28;;85.963-558;Ativo
150940;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;27;;85.963-558;Ativo
150932;Unidade;314307;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;26;77;85.963-558;Ativo
150924;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;25;;85.963-558;Ativo
150916;Unidade;314293;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;24;93;85.963-558;Ativo
150908;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;23;;85.963-558;Ativo
150894;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;22;;85.963-558;Ativo
150886;Unidade;314285;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;21;;85.963-558;Ativo
150878;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;20;;85.963-558;Ativo
150860;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;19;;85.963-558;Ativo
150851;Terreno;;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;8;18;;85.963-558;Ativo
150843;Terreno;;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;8;17;;85.963-526;Ativo
150835;Unidade;314277;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;8;16;277;85.963-526;Ativo
150827;Unidade;314269;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;8;15;290;85.963-526;Ativo
150819;Unidade;314250;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;14;225;85.963-560;Ativo
150800;Unidade;314242;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;13;184;85.963-560;Ativo
150789;Unidade;314226;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;11;146;85.963-560;Ativo
150770;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;10;134;85.963-560;Ativo
150762;Unidade;314218;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;9;122;85.963-560;Ativo
150754;Unidade;314200;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;8;110;85.963-560;Ativo
150746;Unidade;314196;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;7;98;85.963-560;Ativo
150720;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;5;;85.963-560;Ativo
150711;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;4;;85.963-560;Ativo
150703;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;3;;85.963-560;Ativo
150690;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;8;2;62;85.963-560;Ativo
150681;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;8;1;;85.963-524;Ativo
150657;Terreno;;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;7;24;;85.963-526;Ativo
150649;Unidade;314188;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;7;23;265;85.963-558;Ativo
150630;Unidade;314170;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;7;22;277;85.963-558;Ativo
150622;Unidade;314161;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;7;21;S/N;85.963-558;Ativo
150614;Unidade;314153;12680;BAIRRO HIGIENOPOLIS;387;JUVILINO RIBEIRO;7;20;301;85.963-558;Ativo
150606;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;7;5;;85.963-560;Ativo
150584;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;7;3;;85.963-560;Ativo
150576;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;7;2;;85.963-560;Ativo
150568;Unidade;314145;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;7;1;244;85.963-526;Ativo
150550;Unidade;314137;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;6;26;374;85.963-526;Ativo
150541;Terreno;;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;6;25;;85.963-526;Ativo
150533;Unidade;314129;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;24;255;85.963-560;Ativo
150525;Unidade;314110;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;23;265;85.963-560;Ativo
150517;Unidade;314102;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;22;275;85.963-560;Ativo
150509;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;21;;85.963-560;Ativo
150495;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;20;303;85.963-560;Ativo
150487;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;19;313;85.963-560;Ativo
150479;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;18;;85.963-560;Ativo
150460;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;17;;85.963-560;Ativo
150452;Unidade;314099;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;16;349;85.963-560;Ativo
150444;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;15;;85.963-560;Ativo
150436;Unidade;314080;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;6;14;379;85.963-560;Ativo
150410;Unidade;314072;12680;BAIRRO HIGIENOPOLIS;186;DAS TULIPAS;6;12;873;85.963-528;Ativo
150401;Unidade;314064;12680;BAIRRO HIGIENOPOLIS;186;DAS TULIPAS;6;11;889;85.963-528;Ativo
150398;Unidade;314056;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;10;362;85.963-562;Ativo
150380;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;9;;85.963-562;Ativo
150371;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;8;;85.963-562;Ativo
150363;Unidade;314048;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;7;326;85.963-562;Ativo
150355;Unidade;314030;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;6;314;85.963-562;Ativo
150347;Unidade;314021;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;5;300;85.963-562;Ativo
150320;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;3;276;85.963-562;Ativo
150312;Unidade;314013;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;6;2;264;85.963-562;Ativo
150304;Unidade;314005;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;6;1;102;85.963-526;Ativo
150266;Unidade;313998;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;27;59;85.963-560;Ativo
150258;Unidade;313980;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;26;63;85.963-560;Ativo
150240;Unidade;313971;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;25;89;85.963-560;Ativo
150231;Unidade;313963;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;24;91;85.963-560;Ativo
150223;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;23;;85.963-560;Ativo
150215;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;22;;85.963-560;Ativo
150207;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;21;;85.963-560;Ativo
150185;Terreno;;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;19;;85.963-560;Ativo
150177;Unidade;313955;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;18;165;85.963-560;Ativo
150169;Unidade;313947;12680;BAIRRO HIGIENOPOLIS;442;IMPERATRIZ;5;17;183;85.963-560;Ativo
150150;Unidade;313939;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;5;16;345;85.963-526;Ativo
150142;Unidade;313920;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;5;15;361;85.963-526;Ativo
150134;Unidade;313912;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;5;14;375;85.963-526;Ativo
150126;Terreno;;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;5;13;;85.963-526;Ativo
150118;Unidade;313904;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;12;186;85.963-562;Ativo
150100;Unidade;313890;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;11;178;85.963-562;Ativo
150096;Unidade;313882;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;10;156;85.963-562;Ativo
150088;Unidade;313874;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;set/20;144;85.963-562;Ativo
150070;Unidade;313866;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;8;134;85.963-562;Ativo
150061;Unidade;313858;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;7;126;85.963-562;Ativo
150053;Unidade;313840;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;6;114;85.963-562;Ativo
150045;Unidade;313831;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;5;102;85.963-562;Ativo
150037;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;4;;85.963-562;Ativo
150029;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;3;;85.963-562;Ativo
150010;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;2;;85.963-562;Ativo
150002;Unidade;313823;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;5;1;54;85.963-562;Ativo
149985;Unidade;256927;12677;BAIRRO CENTRO;36;DOM JOAO VI;133;7;1139;85.960-168;Ativo
149977;Unidade;320013;12697;BAIRRO MARECHAL;224;NOSSA SENHORA APARECIDA;10;2;341;85.960-320;Ativo
149969;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;4;31;;85.963-524;Ativo
149950;Terreno;;12680;BAIRRO HIGIENOPOLIS;237;DOS ANTÚRIOS;4;30;;85.963-524;Ativo
149942;Unidade;313815;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;29;49;85.963-562;Ativo
149934;Unidade;313807;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;28;65;85.963-562;Ativo
149926;Unidade;313793;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;27;87;85.963-562;Ativo
149918;Unidade;313785;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;26;89;85.963-562;Ativo
149900;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;25;101;85.963-562;Ativo
149896;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;24;113;85.963-562;Ativo
149888;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;23;125;85.963-562;Ativo
149870;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;22;137;85.963-562;Ativo
149861;Unidade;313777;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;21;149;85.963-562;Ativo
149853;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;20;;85.963-562;Ativo
149837;Unidade;313769;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;4;18;185;85.963-562;Ativo
149810;Unidade;313742;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;4;16;445;85.963-526;Ativo
149802;Unidade;313734;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;4;15;459;85.963-526;Ativo
149780;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;13;;85.963-564;Ativo
149772;Unidade;313726;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;12;170;85.963-564;Ativo
149764;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;11;154;85.963-564;Ativo
149756;Unidade;313718;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;10;140;85.963-564;Ativo
149748;Unidade;313700;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;9;138;85.963-564;Ativo
149730;Unidade;313696;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;8;126;85.963-564;Ativo
149721;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;7;;85.963-564;Ativo
149713;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;6;;85.963-564;Ativo
149705;Unidade;313688;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;5;78;85.963-564;Ativo
149691;Unidade;313670;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;4;68;85.963-564;Ativo
149683;Unidade;313661;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;3;56;85.963-564;Ativo
149667;Unidade;313653;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;4;1;44;85.963-564;Ativo
149659;Unidade;313645;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;3;fev/26;458;85.963-526;Ativo
149640;Unidade;313637;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;3;25;444;85.963-526;Ativo
149632;Unidade;313629;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;3;24;253;85.963-562;Ativo
149616;Unidade;313602;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;3;22;277;85.963-562;Ativo
149608;Terreno;;12680;BAIRRO HIGIENOPOLIS;443;ONOFRE MACHADO DE SOUZA;3;21;287;85.963-562;Ativo
149594;Unidade;313599;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;3;4;290;85.963-564;Ativo
149586;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;3;3;;85.963-564;Ativo
149578;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;3;02/A;;85.963-564;Ativo
149560;Unidade;313580;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;3;1;476;85.963-526;Ativo
149551;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;10;;85.963-564;Ativo
149543;Unidade;313572;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;9;395;85.963-564;Ativo
149535;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;8;;85.963-564;Ativo
149527;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;7;;85.963-564;Ativo
149519;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;6;;85.963-564;Ativo
149500;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;5;;85.963-564;Ativo
149497;Unidade;313564;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;4;293;85.963-564;Ativo
149489;Unidade;313556;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;3;277;85.963-564;Ativo
149470;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;2;2;277;85.963-564;Ativo
149462;Unidade;313548;12680;BAIRRO HIGIENOPOLIS;556;ALBANO BORTOLINI;2;1;503;85.963-526;Ativo
149446;Unidade;313530;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;14;207;85.963-564;Ativo
149438;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;13;;85.963-564;Ativo
149420;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;12;;85.963-564;Ativo
149411;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;11;;85.963-564;Ativo
149403;Unidade;313521;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;10;147;85.963-564;Ativo
149390;Unidade;313513;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;9;135;85.963-564;Ativo
149381;Terreno;;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;8;;85.963-564;Ativo
149365;Unidade;313505;12680;BAIRRO HIGIENOPOLIS;444;FRANCISCO BELTRAO;1;6;93;85.963-564;Ativo
